time, src, dst, sport, dport, size, cnp_number
158000000, 118, 120, 10046, 100, 108560640, 1
158000000, 118, 120, 10045, 100, 108560640, 3
158100000, 6, 8, 10046, 100, 108560640, 2
158100000, 6, 8, 10043, 100, 108560640, 2
158100000, 72, 82, 10048, 100, 108560640, 5
158100000, 72, 82, 10043, 100, 108560640, 9
158100000, 72, 82, 10041, 100, 108560640, 3
158100000, 98, 108, 10041, 100, 108560640, 1
158100000, 118, 120, 10049, 100, 108560640, 1
158100000, 118, 120, 10047, 100, 108560640, 1
158200000, 6, 8, 10042, 100, 108560640, 1
158200000, 21, 31, 10052, 100, 108560640, 1
158200000, 72, 82, 10040, 100, 108560640, 2
158200000, 118, 120, 10049, 100, 108560640, 2
158200000, 118, 120, 10048, 100, 108560640, 2
158200000, 118, 120, 10044, 100, 108560640, 2
158300000, 21, 31, 10054, 100, 108560640, 1
158300000, 21, 31, 10051, 100, 108560640, 1
158300000, 72, 82, 10046, 100, 108560640, 4
158300000, 98, 108, 10038, 100, 108560640, 1
158300000, 98, 108, 10042, 100, 108560640, 1
158300000, 98, 108, 10044, 100, 108560640, 1
158300000, 118, 120, 10048, 100, 108560640, 3
158300000, 118, 120, 10044, 100, 108560640, 3
158300000, 118, 120, 10041, 100, 108560640, 1
158400000, 72, 82, 10043, 100, 108560640, 10
158400000, 72, 82, 10040, 100, 108560640, 3
158400000, 98, 108, 10040, 100, 108560640, 2
158400000, 98, 108, 10043, 100, 108560640, 1
158400000, 98, 108, 10045, 100, 108560640, 1
158400000, 98, 108, 10047, 100, 108560640, 2
158400000, 118, 120, 10045, 100, 108560640, 4
158400000, 118, 120, 10043, 100, 108560640, 1
158400000, 118, 120, 10042, 100, 108560640, 1
158400000, 118, 120, 10041, 100, 108560640, 2
158500000, 98, 108, 10038, 100, 108560640, 2
158500000, 98, 108, 10044, 100, 108560640, 2
158500000, 98, 108, 10046, 100, 108560640, 1
158500000, 118, 120, 10046, 100, 108560640, 2
158500000, 118, 120, 10045, 100, 108560640, 5
158500000, 118, 120, 10042, 100, 108560640, 2
158500000, 118, 120, 10041, 100, 108560640, 4
158600000, 72, 82, 10046, 100, 108560640, 5
158600000, 72, 82, 10045, 100, 108560640, 10
158600000, 72, 82, 10044, 100, 108560640, 6
158600000, 98, 108, 10037, 100, 108560640, 3
158600000, 118, 120, 10047, 100, 108560640, 2
158600000, 118, 120, 10044, 100, 108560640, 6
158600000, 118, 120, 10043, 100, 108560640, 2
158700000, 72, 82, 10043, 100, 108560640, 11
158700000, 72, 82, 10042, 100, 108560640, 5
158700000, 98, 108, 10038, 100, 108560640, 3
158700000, 98, 108, 10039, 100, 108560640, 2
158700000, 98, 108, 10042, 100, 108560640, 2
158700000, 98, 108, 10047, 100, 108560640, 3
158700000, 118, 120, 10047, 100, 108560640, 3
158700000, 118, 120, 10046, 100, 108560640, 3
158700000, 118, 120, 10044, 100, 108560640, 7
158800000, 21, 31, 10051, 100, 108560640, 2
158800000, 72, 82, 10047, 100, 108560640, 6
158800000, 72, 82, 10041, 100, 108560640, 4
158800000, 98, 108, 10043, 100, 108560640, 2
158800000, 118, 120, 10045, 100, 108560640, 6
158800000, 118, 120, 10044, 100, 108560640, 8
158800000, 118, 120, 10043, 100, 108560640, 3
159000000, 21, 31, 10048, 100, 108560640, 3
159000000, 72, 82, 10043, 100, 108560640, 12
159000000, 72, 82, 10042, 100, 108560640, 6
159000000, 118, 120, 10046, 100, 108560640, 4
159000000, 118, 120, 10044, 100, 108560640, 9
159100000, 21, 31, 10054, 100, 108560640, 2
159100000, 21, 31, 10052, 100, 108560640, 2
159100000, 21, 31, 10050, 100, 108560640, 4
159100000, 21, 31, 10049, 100, 108560640, 1
159100000, 72, 82, 10047, 100, 108560640, 7
159100000, 72, 82, 10043, 100, 108560640, 14
159100000, 98, 108, 10041, 100, 108560640, 2
159100000, 98, 108, 10045, 100, 108560640, 2
159100000, 118, 120, 10046, 100, 108560640, 5
159100000, 119, 121, 10048, 100, 108560640, 3
159100000, 119, 121, 10047, 100, 108560640, 1
159200000, 21, 31, 10053, 100, 108560640, 2
159200000, 21, 31, 10051, 100, 108560640, 3
159200000, 98, 108, 10041, 100, 108560640, 3
159200000, 118, 120, 10049, 100, 108560640, 3
159200000, 118, 120, 10047, 100, 108560640, 4
159200000, 118, 120, 10046, 100, 108560640, 6
159300000, 21, 31, 10049, 100, 108560640, 2
159300000, 72, 82, 10042, 100, 108560640, 8
159300000, 98, 108, 10039, 100, 108560640, 3
159300000, 98, 108, 10046, 100, 108560640, 2
159300000, 107, 117, 10051, 100, 108560640, 1
159300000, 107, 117, 10048, 100, 108560640, 1
159300000, 107, 117, 10047, 100, 108560640, 1
159300000, 118, 120, 10047, 100, 108560640, 5
159300000, 118, 120, 10045, 100, 108560640, 7
159400000, 6, 8, 10046, 100, 108560640, 3
159400000, 6, 8, 10044, 100, 108560640, 2
159400000, 6, 8, 10043, 100, 108560640, 3
159400000, 72, 82, 10047, 100, 108560640, 8
159400000, 98, 108, 10043, 100, 108560640, 5
159400000, 107, 117, 10047, 100, 108560640, 2
159400000, 118, 120, 10049, 100, 108560640, 4
159400000, 118, 120, 10046, 100, 108560640, 7
159400000, 118, 120, 10045, 100, 108560640, 8
159500000, 6, 8, 10042, 100, 108560640, 3
159500000, 72, 82, 10044, 100, 108560640, 7
159500000, 72, 82, 10043, 100, 108560640, 15
159500000, 98, 108, 10037, 100, 108560640, 4
159500000, 98, 108, 10046, 100, 108560640, 3
159500000, 107, 117, 10054, 100, 108560640, 1
159500000, 107, 117, 10053, 100, 108560640, 1
159500000, 107, 117, 10050, 100, 108560640, 1
159500000, 118, 120, 10049, 100, 108560640, 5
159500000, 118, 120, 10048, 100, 108560640, 4
159500000, 118, 120, 10045, 100, 108560640, 9
159500000, 118, 120, 10044, 100, 108560640, 10
159500000, 118, 120, 10043, 100, 108560640, 4
159600000, 6, 8, 10048, 100, 108560640, 2
159600000, 6, 8, 10046, 100, 108560640, 4
159600000, 98, 108, 10042, 100, 108560640, 3
159600000, 98, 108, 10044, 100, 108560640, 3
159600000, 107, 117, 10054, 100, 108560640, 2
159600000, 107, 117, 10050, 100, 108560640, 2
159600000, 107, 117, 10049, 100, 108560640, 1
159600000, 118, 120, 10049, 100, 108560640, 6
159600000, 118, 120, 10042, 100, 108560640, 3
159700000, 6, 8, 10044, 100, 108560640, 3
159700000, 72, 82, 10044, 100, 108560640, 8
159700000, 72, 82, 10043, 100, 108560640, 16
159700000, 98, 108, 10040, 100, 108560640, 3
159700000, 98, 108, 10044, 100, 108560640, 4
159700000, 98, 108, 10047, 100, 108560640, 5
159700000, 118, 120, 10047, 100, 108560640, 6
159700000, 118, 120, 10045, 100, 108560640, 10
159800000, 72, 82, 10048, 100, 108560640, 6
159800000, 72, 82, 10045, 100, 108560640, 11
159800000, 72, 82, 10044, 100, 108560640, 9
159800000, 98, 108, 10039, 100, 108560640, 5
159800000, 98, 108, 10042, 100, 108560640, 4
159800000, 98, 108, 10043, 100, 108560640, 6
159800000, 98, 108, 10044, 100, 108560640, 6
159800000, 98, 108, 10045, 100, 108560640, 3
159800000, 98, 108, 10047, 100, 108560640, 6
159800000, 118, 120, 10049, 100, 108560640, 7
159800000, 118, 120, 10048, 100, 108560640, 5
159800000, 118, 120, 10047, 100, 108560640, 8
159900000, 6, 8, 10047, 100, 108560640, 1
159900000, 6, 8, 10046, 100, 108560640, 5
159900000, 6, 8, 10044, 100, 108560640, 4
159900000, 72, 82, 10048, 100, 108560640, 7
159900000, 72, 82, 10045, 100, 108560640, 13
159900000, 98, 108, 10038, 100, 108560640, 4
159900000, 98, 108, 10040, 100, 108560640, 5
159900000, 98, 108, 10042, 100, 108560640, 6
159900000, 98, 108, 10043, 100, 108560640, 7
159900000, 98, 108, 10046, 100, 108560640, 4
159900000, 118, 120, 10049, 100, 108560640, 8
159900000, 118, 120, 10048, 100, 108560640, 6
159900000, 118, 120, 10047, 100, 108560640, 9
159900000, 118, 120, 10046, 100, 108560640, 8
159900000, 118, 120, 10043, 100, 108560640, 5
159900000, 118, 120, 10042, 100, 108560640, 5
160000000, 21, 31, 10048, 100, 108560640, 4
160000000, 98, 108, 10037, 100, 108560640, 5
160000000, 98, 108, 10041, 100, 108560640, 5
160000000, 98, 108, 10042, 100, 108560640, 8
160000000, 98, 108, 10043, 100, 108560640, 8
160000000, 98, 108, 10044, 100, 108560640, 7
160000000, 118, 120, 10048, 100, 108560640, 8
160000000, 118, 120, 10047, 100, 108560640, 10
160000000, 118, 120, 10046, 100, 108560640, 9
160000000, 118, 120, 10044, 100, 108560640, 11
160000000, 118, 120, 10043, 100, 108560640, 6
160000000, 118, 120, 10041, 100, 108560640, 5
160100000, 98, 108, 10038, 100, 108560640, 5
160100000, 98, 108, 10039, 100, 108560640, 6
160100000, 98, 108, 10040, 100, 108560640, 6
160100000, 98, 108, 10041, 100, 108560640, 8
160100000, 98, 108, 10042, 100, 108560640, 10
160100000, 98, 108, 10044, 100, 108560640, 8
160100000, 118, 120, 10044, 100, 108560640, 12
160100000, 118, 120, 10042, 100, 108560640, 6
160200000, 21, 31, 10052, 100, 108560640, 3
160200000, 21, 31, 10051, 100, 108560640, 4
160200000, 72, 82, 10048, 100, 108560640, 8
160200000, 72, 82, 10041, 100, 108560640, 5
160200000, 98, 108, 10037, 100, 108560640, 6
160200000, 98, 108, 10039, 100, 108560640, 7
160200000, 98, 108, 10040, 100, 108560640, 9
160200000, 98, 108, 10041, 100, 108560640, 10
160200000, 98, 108, 10043, 100, 108560640, 9
160200000, 98, 108, 10044, 100, 108560640, 9
160200000, 98, 108, 10047, 100, 108560640, 8
160200000, 118, 120, 10049, 100, 108560640, 10
160200000, 118, 120, 10043, 100, 108560640, 7
160200000, 118, 120, 10042, 100, 108560640, 7
160300000, 21, 31, 10050, 100, 108560640, 5
160300000, 98, 108, 10042, 100, 108560640, 11
160300000, 98, 108, 10043, 100, 108560640, 11
160300000, 98, 108, 10046, 100, 108560640, 6
160300000, 98, 108, 10047, 100, 108560640, 9
160300000, 118, 120, 10048, 100, 108560640, 9
160300000, 118, 120, 10045, 100, 108560640, 12
160300000, 118, 120, 10043, 100, 108560640, 8
160400000, 20, 30, 10052, 100, 108560640, 1
160400000, 20, 30, 10049, 100, 108560640, 1
160400000, 98, 108, 10037, 100, 108560640, 9
160400000, 98, 108, 10040, 100, 108560640, 10
160400000, 98, 108, 10042, 100, 108560640, 12
160400000, 98, 108, 10045, 100, 108560640, 4
160400000, 98, 108, 10046, 100, 108560640, 7
160400000, 98, 108, 10047, 100, 108560640, 10
160400000, 118, 120, 10049, 100, 108560640, 11
160400000, 118, 120, 10047, 100, 108560640, 13
160400000, 118, 120, 10046, 100, 108560640, 10
160400000, 118, 120, 10042, 100, 108560640, 8
160400000, 118, 120, 10041, 100, 108560640, 7
160500000, 21, 31, 10053, 100, 108560640, 4
160500000, 21, 31, 10048, 100, 108560640, 5
160500000, 98, 108, 10043, 100, 108560640, 12
160500000, 107, 117, 10049, 100, 108560640, 2
160500000, 118, 120, 10047, 100, 108560640, 15
160500000, 118, 120, 10046, 100, 108560640, 11
160500000, 118, 120, 10043, 100, 108560640, 9
160600000, 6, 8, 10044, 100, 108560640, 5
160600000, 20, 30, 10050, 100, 108560640, 1
160600000, 20, 30, 10049, 100, 108560640, 2
160600000, 21, 31, 10054, 100, 108560640, 3
160600000, 107, 117, 10052, 100, 108560640, 1
160600000, 107, 117, 10050, 100, 108560640, 3
160600000, 118, 120, 10045, 100, 108560640, 13
160600000, 118, 120, 10044, 100, 108560640, 13
160700000, 20, 30, 10051, 100, 108560640, 1
160700000, 20, 30, 10047, 100, 108560640, 1
160700000, 21, 31, 10053, 100, 108560640, 6
160700000, 21, 31, 10052, 100, 108560640, 4
160700000, 21, 31, 10050, 100, 108560640, 6
160700000, 21, 31, 10049, 100, 108560640, 3
160700000, 72, 82, 10047, 100, 108560640, 9
160700000, 107, 117, 10052, 100, 108560640, 3
160700000, 107, 117, 10051, 100, 108560640, 2
160700000, 107, 117, 10047, 100, 108560640, 3
160700000, 107, 117, 10049, 100, 108560640, 3
160700000, 118, 120, 10048, 100, 108560640, 12
160700000, 118, 120, 10046, 100, 108560640, 13
160700000, 118, 120, 10045, 100, 108560640, 15
160700000, 118, 120, 10044, 100, 108560640, 14
160700000, 118, 120, 10042, 100, 108560640, 9
160700000, 118, 120, 10041, 100, 108560640, 8
160800000, 21, 31, 10054, 100, 108560640, 4
160800000, 21, 31, 10051, 100, 108560640, 5
160800000, 72, 82, 10049, 100, 108560640, 2
160800000, 72, 82, 10043, 100, 108560640, 17
160800000, 107, 117, 10053, 100, 108560640, 2
160800000, 107, 117, 10050, 100, 108560640, 4
160800000, 118, 120, 10049, 100, 108560640, 13
160800000, 118, 120, 10048, 100, 108560640, 13
160800000, 118, 120, 10044, 100, 108560640, 15
160900000, 21, 31, 10053, 100, 108560640, 7
160900000, 21, 31, 10049, 100, 108560640, 5
160900000, 21, 31, 10048, 100, 108560640, 6
160900000, 72, 82, 10049, 100, 108560640, 3
160900000, 72, 82, 10045, 100, 108560640, 14
160900000, 72, 82, 10040, 100, 108560640, 4
160900000, 72, 82, 10041, 100, 108560640, 6
160900000, 107, 117, 10054, 100, 108560640, 3
160900000, 107, 117, 10053, 100, 108560640, 3
160900000, 107, 117, 10051, 100, 108560640, 3
160900000, 107, 117, 10050, 100, 108560640, 5
160900000, 107, 117, 10049, 100, 108560640, 4
160900000, 118, 120, 10044, 100, 108560640, 17
160900000, 118, 120, 10042, 100, 108560640, 10
160900000, 118, 120, 10041, 100, 108560640, 9
161000000, 21, 31, 10050, 100, 108560640, 8
161000000, 72, 82, 10049, 100, 108560640, 4
161000000, 72, 82, 10047, 100, 108560640, 10
161000000, 72, 82, 10042, 100, 108560640, 9
161000000, 107, 117, 10054, 100, 108560640, 4
161000000, 107, 117, 10053, 100, 108560640, 4
161000000, 107, 117, 10050, 100, 108560640, 6
161000000, 107, 117, 10047, 100, 108560640, 4
161000000, 119, 121, 10048, 100, 108560640, 4
161000000, 119, 121, 10047, 100, 108560640, 2
161100000, 21, 31, 10054, 100, 108560640, 5
161100000, 21, 31, 10053, 100, 108560640, 8
161100000, 21, 31, 10050, 100, 108560640, 9
161100000, 107, 117, 10054, 100, 108560640, 6
161100000, 107, 117, 10052, 100, 108560640, 4
161100000, 107, 117, 10050, 100, 108560640, 8
161100000, 107, 117, 10047, 100, 108560640, 5
161100000, 118, 120, 10048, 100, 108560640, 14
161100000, 118, 120, 10047, 100, 108560640, 16
161100000, 119, 121, 10047, 100, 108560640, 3
161200000, 21, 31, 10053, 100, 108560640, 9
161200000, 21, 31, 10050, 100, 108560640, 10
161200000, 21, 31, 10049, 100, 108560640, 6
161200000, 72, 82, 10041, 100, 108560640, 7
161200000, 107, 117, 10054, 100, 108560640, 7
161200000, 107, 117, 10053, 100, 108560640, 6
161200000, 107, 117, 10051, 100, 108560640, 6
161200000, 107, 117, 10048, 100, 108560640, 2
161200000, 107, 117, 10047, 100, 108560640, 6
161200000, 107, 117, 10049, 100, 108560640, 5
161300000, 21, 31, 10054, 100, 108560640, 7
161300000, 21, 31, 10052, 100, 108560640, 6
161300000, 21, 31, 10048, 100, 108560640, 7
161300000, 72, 82, 10049, 100, 108560640, 5
161300000, 72, 82, 10044, 100, 108560640, 10
161300000, 107, 117, 10054, 100, 108560640, 9
161300000, 107, 117, 10051, 100, 108560640, 7
161300000, 107, 117, 10048, 100, 108560640, 3
161300000, 107, 117, 10047, 100, 108560640, 7
161300000, 107, 117, 10049, 100, 108560640, 6
161300000, 118, 120, 10048, 100, 108560640, 15
161300000, 118, 120, 10046, 100, 108560640, 14
161300000, 119, 121, 10046, 100, 108560640, 1
161400000, 21, 31, 10053, 100, 108560640, 10
161400000, 21, 31, 10048, 100, 108560640, 8
161400000, 107, 117, 10053, 100, 108560640, 8
161400000, 107, 117, 10052, 100, 108560640, 5
161400000, 107, 117, 10051, 100, 108560640, 8
161400000, 107, 117, 10050, 100, 108560640, 9
161400000, 107, 117, 10048, 100, 108560640, 5
161400000, 107, 117, 10047, 100, 108560640, 8
161400000, 107, 117, 10049, 100, 108560640, 7
161400000, 118, 120, 10045, 100, 108560640, 17
161400000, 118, 120, 10044, 100, 108560640, 19
161400000, 118, 120, 10042, 100, 108560640, 11
161400000, 118, 120, 10041, 100, 108560640, 10
161500000, 21, 31, 10051, 100, 108560640, 6
161500000, 21, 31, 10049, 100, 108560640, 7
161500000, 72, 82, 10049, 100, 108560640, 6
161500000, 72, 82, 10043, 100, 108560640, 18
161500000, 72, 82, 10040, 100, 108560640, 5
161500000, 107, 117, 10054, 100, 108560640, 12
161500000, 107, 117, 10053, 100, 108560640, 9
161500000, 107, 117, 10051, 100, 108560640, 12
161500000, 107, 117, 10047, 100, 108560640, 9
161500000, 118, 120, 10044, 100, 108560640, 20
161500000, 118, 120, 10043, 100, 108560640, 10
161500000, 118, 120, 10042, 100, 108560640, 12
161600000, 21, 31, 10054, 100, 108560640, 8
161600000, 21, 31, 10052, 100, 108560640, 7
161600000, 21, 31, 10049, 100, 108560640, 8
161600000, 21, 31, 10048, 100, 108560640, 9
161600000, 72, 82, 10043, 100, 108560640, 19
161600000, 107, 117, 10053, 100, 108560640, 11
161600000, 107, 117, 10052, 100, 108560640, 6
161600000, 107, 117, 10051, 100, 108560640, 14
161600000, 107, 117, 10050, 100, 108560640, 10
161600000, 107, 117, 10047, 100, 108560640, 10
161600000, 107, 117, 10049, 100, 108560640, 9
161600000, 118, 120, 10048, 100, 108560640, 16
161600000, 118, 120, 10046, 100, 108560640, 15
161600000, 118, 120, 10043, 100, 108560640, 11
161600000, 118, 120, 10042, 100, 108560640, 13
161700000, 21, 31, 10053, 100, 108560640, 12
161700000, 72, 82, 10047, 100, 108560640, 11
161700000, 72, 82, 10046, 100, 108560640, 6
161700000, 72, 82, 10042, 100, 108560640, 10
161800000, 21, 31, 10053, 100, 108560640, 13
161800000, 21, 31, 10050, 100, 108560640, 12
161800000, 72, 82, 10042, 100, 108560640, 11
161800000, 118, 120, 10049, 100, 108560640, 15
161800000, 118, 120, 10048, 100, 108560640, 17
161800000, 118, 120, 10047, 100, 108560640, 17
161800000, 118, 120, 10044, 100, 108560640, 21
161800000, 118, 120, 10041, 100, 108560640, 11
161900000, 21, 31, 10053, 100, 108560640, 14
161900000, 21, 31, 10052, 100, 108560640, 8
161900000, 21, 31, 10050, 100, 108560640, 13
161900000, 21, 31, 10048, 100, 108560640, 10
161900000, 72, 82, 10040, 100, 108560640, 6
161900000, 118, 120, 10047, 100, 108560640, 18
161900000, 118, 120, 10042, 100, 108560640, 14
162000000, 21, 31, 10051, 100, 108560640, 7
162000000, 72, 82, 10049, 100, 108560640, 7
162000000, 72, 82, 10041, 100, 108560640, 8
162000000, 118, 120, 10044, 100, 108560640, 22
162100000, 21, 31, 10052, 100, 108560640, 9
162100000, 72, 82, 10043, 100, 108560640, 21
162100000, 118, 120, 10048, 100, 108560640, 18
162200000, 80, 90, 10043, 100, 108560640, 1
162200000, 118, 120, 10049, 100, 108560640, 16
162200000, 118, 120, 10041, 100, 108560640, 12
162300000, 80, 90, 10042, 100, 108560640, 1
162300000, 80, 90, 10041, 100, 108560640, 1
162400000, 21, 31, 10054, 100, 108560640, 9
162400000, 72, 82, 10049, 100, 108560640, 8
162400000, 80, 90, 10040, 100, 108560640, 1
162400000, 80, 90, 10039, 100, 108560640, 1
162400000, 118, 120, 10044, 100, 108560640, 23
162400000, 119, 121, 10046, 100, 108560640, 2
162500000, 72, 82, 10051, 100, 108560640, 1
162500000, 119, 121, 10045, 100, 108560640, 1
162600000, 72, 82, 10051, 100, 108560640, 2
162600000, 118, 120, 10049, 100, 108560640, 17
162600000, 119, 121, 10048, 100, 108560640, 5
162600000, 119, 121, 10045, 100, 108560640, 4
162700000, 45, 55, 10054, 100, 108560640, 1
162700000, 45, 55, 10052, 100, 108560640, 1
162700000, 72, 82, 10042, 100, 108560640, 12
162700000, 118, 120, 10048, 100, 108560640, 19
162700000, 119, 121, 10048, 100, 108560640, 6
162800000, 118, 120, 10046, 100, 108560640, 16
162800000, 119, 121, 10048, 100, 108560640, 7
162800000, 119, 121, 10046, 100, 108560640, 4
162800000, 119, 121, 10044, 100, 108560640, 2
162900000, 33, 43, 10057, 100, 108560640, 1
162900000, 33, 43, 10055, 100, 108560640, 1
162900000, 33, 43, 10051, 100, 108560640, 1
162900000, 119, 121, 10047, 100, 108560640, 4
162900000, 119, 121, 10045, 100, 108560640, 5
163000000, 33, 43, 10054, 100, 108560640, 1
163000000, 33, 43, 10053, 100, 108560640, 1
163000000, 33, 43, 10052, 100, 108560640, 1
163100000, 119, 121, 10049, 100, 108560640, 1
163300000, 118, 120, 10045, 100, 108560640, 18
163700000, 95, 97, 10053, 100, 108560640, 1
163900000, 45, 55, 10054, 100, 108560640, 2
163900000, 45, 55, 10051, 100, 108560640, 1
164100000, 33, 43, 10051, 100, 108560640, 2
164200000, 33, 43, 10056, 100, 108560640, 1
165000000, 20, 30, 10053, 100, 108560640, 1
165000000, 20, 30, 10051, 100, 108560640, 2
165100000, 20, 30, 10055, 100, 108560640, 1
165100000, 20, 30, 10052, 100, 108560640, 2
165200000, 20, 30, 10055, 100, 108560640, 2
165200000, 20, 30, 10053, 100, 108560640, 2
165200000, 20, 30, 10051, 100, 108560640, 4
165200000, 20, 30, 10049, 100, 108560640, 3
165200000, 20, 30, 10047, 100, 108560640, 2
165200000, 27, 37, 10051, 100, 108560640, 2
165200000, 45, 55, 10052, 100, 108560640, 2
165300000, 20, 30, 10054, 100, 108560640, 1
165300000, 20, 30, 10051, 100, 108560640, 6
165300000, 27, 37, 10054, 100, 108560640, 1
165300000, 27, 37, 10051, 100, 108560640, 3
165300000, 45, 55, 10053, 100, 108560640, 1
165300000, 45, 55, 10052, 100, 108560640, 3
165300000, 45, 55, 10050, 100, 108560640, 2
165400000, 20, 30, 10052, 100, 108560640, 3
165400000, 20, 30, 10051, 100, 108560640, 8
165400000, 27, 37, 10052, 100, 108560640, 1
165400000, 27, 37, 10050, 100, 108560640, 1
165500000, 20, 30, 10055, 100, 108560640, 3
165500000, 20, 30, 10053, 100, 108560640, 3
165500000, 20, 30, 10051, 100, 108560640, 11
165500000, 27, 37, 10050, 100, 108560640, 2
165500000, 27, 37, 10048, 100, 108560640, 1
165500000, 27, 37, 10047, 100, 108560640, 1
165600000, 20, 30, 10055, 100, 108560640, 5
165600000, 20, 30, 10054, 100, 108560640, 2
165600000, 20, 30, 10053, 100, 108560640, 4
165600000, 20, 30, 10051, 100, 108560640, 12
165600000, 20, 30, 10050, 100, 108560640, 3
165600000, 20, 30, 10049, 100, 108560640, 6
165600000, 27, 37, 10052, 100, 108560640, 2
165600000, 27, 37, 10048, 100, 108560640, 2
165700000, 20, 30, 10053, 100, 108560640, 5
165700000, 20, 30, 10050, 100, 108560640, 4
165700000, 20, 30, 10049, 100, 108560640, 8
165700000, 27, 37, 10049, 100, 108560640, 1
165700000, 27, 37, 10048, 100, 108560640, 3
165800000, 20, 30, 10053, 100, 108560640, 6
165800000, 20, 30, 10051, 100, 108560640, 13
165800000, 20, 30, 10050, 100, 108560640, 6
165800000, 27, 37, 10054, 100, 108560640, 2
165800000, 27, 37, 10053, 100, 108560640, 1
165800000, 27, 37, 10052, 100, 108560640, 3
165800000, 27, 37, 10049, 100, 108560640, 2
166300000, 45, 55, 10055, 100, 108560640, 1
166300000, 45, 55, 10053, 100, 108560640, 2
166400000, 45, 55, 10055, 100, 108560640, 2
166900000, 45, 55, 10056, 100, 108560640, 1
166900000, 45, 55, 10052, 100, 108560640, 4
166900000, 45, 55, 10051, 100, 108560640, 2
167000000, 45, 55, 10057, 100, 108560640, 1
167000000, 45, 55, 10055, 100, 108560640, 3
167000000, 45, 55, 10053, 100, 108560640, 4
167000000, 45, 55, 10052, 100, 108560640, 5
167000000, 45, 55, 10051, 100, 108560640, 3
167100000, 20, 30, 10055, 100, 108560640, 6
167100000, 20, 30, 10054, 100, 108560640, 3
167100000, 20, 30, 10053, 100, 108560640, 7
167100000, 20, 30, 10052, 100, 108560640, 4
167100000, 20, 30, 10051, 100, 108560640, 15
167100000, 20, 30, 10050, 100, 108560640, 7
167100000, 45, 55, 10056, 100, 108560640, 2
167100000, 45, 55, 10053, 100, 108560640, 5
167100000, 45, 55, 10051, 100, 108560640, 4
167100000, 45, 55, 10050, 100, 108560640, 4
167200000, 20, 30, 10053, 100, 108560640, 8
167200000, 20, 30, 10051, 100, 108560640, 16
167200000, 23, 25, 10051, 100, 108560640, 1
167200000, 45, 55, 10057, 100, 108560640, 2
167200000, 45, 55, 10056, 100, 108560640, 3
167200000, 45, 55, 10055, 100, 108560640, 4
167200000, 45, 55, 10052, 100, 108560640, 6
167200000, 45, 55, 10050, 100, 108560640, 5
167300000, 20, 30, 10055, 100, 108560640, 7
167300000, 20, 30, 10054, 100, 108560640, 5
167300000, 20, 30, 10053, 100, 108560640, 10
167300000, 20, 30, 10051, 100, 108560640, 18
167300000, 45, 55, 10053, 100, 108560640, 7
167300000, 45, 55, 10050, 100, 108560640, 6
167300000, 47, 49, 10050, 100, 108560640, 1
167400000, 20, 30, 10054, 100, 108560640, 6
167400000, 20, 30, 10052, 100, 108560640, 5
167400000, 20, 30, 10051, 100, 108560640, 19
167400000, 45, 55, 10057, 100, 108560640, 3
167400000, 45, 55, 10054, 100, 108560640, 4
167400000, 45, 55, 10053, 100, 108560640, 9
167400000, 45, 55, 10050, 100, 108560640, 8
167500000, 20, 30, 10055, 100, 108560640, 8
167500000, 20, 30, 10052, 100, 108560640, 7
167500000, 20, 30, 10051, 100, 108560640, 20
167500000, 20, 30, 10050, 100, 108560640, 9
167500000, 45, 55, 10056, 100, 108560640, 4
167500000, 47, 49, 10052, 100, 108560640, 1
167600000, 20, 30, 10054, 100, 108560640, 8
167600000, 20, 30, 10050, 100, 108560640, 11
167600000, 45, 55, 10057, 100, 108560640, 4
167600000, 45, 55, 10055, 100, 108560640, 5
167600000, 45, 55, 10054, 100, 108560640, 6
167600000, 45, 55, 10053, 100, 108560640, 10
167600000, 45, 55, 10052, 100, 108560640, 7
167600000, 45, 55, 10051, 100, 108560640, 5
167600000, 45, 55, 10050, 100, 108560640, 11
167600000, 47, 49, 10054, 100, 108560640, 1
167700000, 20, 30, 10055, 100, 108560640, 9
167700000, 20, 30, 10054, 100, 108560640, 10
167700000, 20, 30, 10052, 100, 108560640, 9
167700000, 20, 30, 10051, 100, 108560640, 21
167700000, 45, 55, 10055, 100, 108560640, 6
167700000, 45, 55, 10052, 100, 108560640, 8
167700000, 45, 55, 10050, 100, 108560640, 12
167800000, 20, 30, 10053, 100, 108560640, 14
167800000, 20, 30, 10052, 100, 108560640, 11
167800000, 20, 30, 10050, 100, 108560640, 13
167800000, 45, 55, 10056, 100, 108560640, 6
167800000, 45, 55, 10053, 100, 108560640, 11
167800000, 45, 55, 10052, 100, 108560640, 9
167800000, 45, 55, 10051, 100, 108560640, 7
167800000, 45, 55, 10050, 100, 108560640, 13
167900000, 20, 30, 10053, 100, 108560640, 16
167900000, 20, 30, 10052, 100, 108560640, 12
167900000, 20, 30, 10051, 100, 108560640, 22
167900000, 20, 30, 10050, 100, 108560640, 14
167900000, 45, 55, 10056, 100, 108560640, 7
167900000, 45, 55, 10052, 100, 108560640, 11
167900000, 45, 55, 10050, 100, 108560640, 14
168000000, 20, 30, 10055, 100, 108560640, 10
168000000, 20, 30, 10054, 100, 108560640, 12
168000000, 20, 30, 10053, 100, 108560640, 17
168000000, 20, 30, 10052, 100, 108560640, 13
168000000, 20, 30, 10050, 100, 108560640, 15
168000000, 45, 55, 10057, 100, 108560640, 5
